Link Text,URL
NAVADMIN 123/24,https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2024/NAV24123.txt?ver=AOpdxhH0MhDkgBcHto3AWg%3D%3D
Official Navy PFA app,https://www.applocker.navy.mil/#!/apps/8CE3252C-4D11-4262-8C96-8249B16D3627
PRIMS-2 Training Series Webinar for Navy CFLs,https://www.netc.navy.mil/Media-Center/Videos/videoid/930342/
(eHA),https://eha.health.mil/EHA
(eHA),https://eha.health.mil/EHA
(eHA),https://eha.health.mil/EHA
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Detailing,https://www.mynavyhr.navy.mil/Career-Management/Detailing/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Detailing/Officer/
Pers-41 SWO,https://www.mynavyhr.navy.mil/Career-Management/Detailing/Officer/Pers-41-SWO/
Battle Admin,https://www.mynavyhr.navy.mil/Career-Management/Detailing/Officer/Pers-41-SWO/Battle-Admin/
Official Photo,https://www.mynavyhr.navy.mil/Career-Management/Detailing/Officer/Pers-41-SWO/Battle-Admin/Official-Photo/
Officer Record Update,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/Officer-Record-Update/
Official Photo,https://www.mynavyhr.navy.mil/Career-Management/Detailing/Officer/Pers-41-SWO/Battle-Admin/Official-Photo/
Officer Photograph,https://www.mynavyhr.navy.mil/Portals/55/Reference/Forms/NAVPERS/NAVPERS_1070-884_Rev03-19.pdf?ver=2hjFRqHsPEoKdDyOavXDlA%3d%3d
Officer Photo – Automated Submission Guide,https://www.mynavyhr.navy.mil/Portals/55/Career/RecordsManagement/Automated%20Submission%20of%20Officer%20Photo%202020.pdf
OMPF Missing or Invalid Error,https://www.mynavyhr.navy.mil/Portals/55/Career/RecordsManagement/Officer%20Photograph%20OMPF%20Missing%20or%20Invalid.pdf?ver=SKYpXgFpbnOgGQtq02S6Lg%3d%3d
MILPERSMAN 1070-180,https://www.mynavyhr.navy.mil/Portals/55/Reference/MILPERSMAN/1000/1000General/1070-180.pdf?ver=L3A1lGFlXPDtrNu5LiJGHQ%3d%3d
DoD Directive 1344.10,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/134410p.pdf
U.S. DoD Standards of Conduct Office (SOCO),https://dodsoco.ogc.osd.mil/
Guidance on Political Activity and DoD Support 2020,https://dodsoco.ogc.osd.mil/Portals/102/Documents/Political%20Activities%20Docs/2020%20Political%20Activity%20Update%20v1.pdf?ver=2020-08-14-124805-053
The Military in Politics,https://www.usni.org/magazines/naval-history-magazine/2018/april/military-politics
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Education,https://www.mynavyhr.navy.mil/Career-Management/Education/
GI Bill,https://www.mynavyhr.navy.mil/Career-Management/Education/GI-Bill/
Post 9/11 GI Bill,https://www.mynavyhr.navy.mil/Career-Management/Education/GI-Bill/Post-9-11-GI-Bill/
How to Transfer and Use Benefits,https://milconnect.dmdc.osd.mil/milconnect/public/faq/Education_Benefits-How_to_Transfer_Benefits
milConnect,https://milconnect.dmdc.osd.mil/milconnect/
Navy eLearning,https://learning.nel.navy.mil/
MNP,https://my.navy.mil/
askmncc@navy.mil,mailto:%61%73kmncc@na%76y.mil
Contact Us,https://www.netc.navy.mil/Resources/Contact-Us/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Culture & Resilience,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/
Physical Readiness,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Physical-Readiness/
PRIMS,https://www.mnp.navy.mil/group/performance/prims
PRIMS-2,https://navynpc.my.salesforce.mil/
How To – Sailor Submitting a PARFQ – MNP,https://www.mynavyhr.navy.mil/Portals/55/Support/Culture%20Resilience/Physical/How%20To%20-%20Sailor%20Submitting%20a%20PARFQ.pdf?ver=oVDD4denKL8SRSSL8iMk_w%3d%3d
PRIMS FAQs (FEB 2022),https://www.mynavyhr.navy.mil/Portals/55/Support/Culture%20Resilience/Physical/PRIMS%20FAQs_NOV%202022.pdf?ver=b3jpowvQnc-fj_6RQjV_vw%3d%3d
PRIMS-2 Training,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Physical-Readiness/Guides/
ProcessQuik,https://nrh.navyreserve.navy.mil/
"Navy Pay, Personnel, and Travel Standard Operating Procedures (SOPs)",https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/CPPA-Resources/SOP-Library/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Boards,https://www.mynavyhr.navy.mil/Career-Management/Boards/
Reserve Officer,https://www.mynavyhr.navy.mil/Career-Management/Boards/Reserve-Officer/
Reserve Officer Promotions,https://www.mynavyhr.navy.mil/Career-Management/Boards/Reserve-Officer/
FY-13 NAVADMIN Message,https://web.archive.org/web/20180827014018/http://www.public.navy.mil/bupers-npc/reference/messages/Documents/NAVADMINS/NAV2011/NAV11379.txt
Officer Data Card,https://www.bol.navy.mil/
Performance Summary Record,https://www.bol.navy.mil/
My Navy Portal,https://my.navy.mil/
CAC MNP,https://mnp.navy.mil/
Officer Record Update,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/Officer-Record-Update/
Officer Record Management,https://www.mynavyhr.navy.mil/Portals/55/Career/Detailing/Officer/EOD/Officer%20Record%20Management%20Brief.pdf?ver=XhXkwOOt8ClSOgE9I6J19Q%3D%3D
CONUS,https://web.archive.org/web/20180905003439/http://www.public.navy.mil/bupers-npc/psd/conuslocations/Pages/default.aspx
OCONUS,https://web.archive.org/web/20180820220629/http://www.public.navy.mil/bupers-npc/psd/oconuslocations/Pages/default.aspx
MC,https://www.cool.osd.mil/usn/moc/index.html?moc=mc&tab=overview
PAO,https://www.cool.osd.mil/usn/moc/index.html?moc=odc165x&tab=overview
Public Affairs,https://en.wikipedia.org/wiki/Public_affairs_(military)
U.S. Navy Office of Information,https://www.navy.mil/Press-Office/
RAIN (Reserve Artificial Intelligence Navigator),https://nrh.navyreserve.navy.mil/
Navy Reserve’s NRH website,https://nrh.navyreserve.navy.mil/
Source,https://www.navyreserve.navy.mil/News/Article-View-News/Article/3539325/chief-of-navy-reserve-announces-i3-waypoints-2023-winner/
Navy Reserve Instructions,https://www.navyreserve.navy.mil/Resources/Official-RESFOR-Guidance/Instructions/
Navy Reserve Notices,https://www.navyreserve.navy.mil/Resources/Official-RESFOR-Guidance/Notices/
All Navy Reserve Force messages,https://www.navyreserve.navy.mil/Resources/Official-RESFOR-Guidance/ALNAVRESFOR-Message-Traffic/
FY – Zone Message,https://www.mynavyhr.navy.mil/Career-Management/Boards/Reserve-Officer/
Delivery of Temporary/Permanent Appointment (NAVPERS 1421/7),https://www.mynavyhr.navy.mil/Portals/55/Reference/Forms/NAVPERS/NAVPERS_1421-7_Rev10-13.pdf?ver=iCcUcHK25Mu6YjmXms409w%3d%3d
BOL,https://www.bol.navy.mil/
Navy Standard Integrated Personnel System,https://www.nsips.cloud.navy.mil
BOL,https://www.bol.navy.mil/
Guide,https://www.mynavyhr.navy.mil/Portals/55/Career/Detailing/Officer/HR/Links/HR-RCOfficerGuideNov2013.pdf?ver=OzfKSIZjWq2m_5CSflca0g%3d%3d
RAPIDS SITE LOCATOR,https://idco.dmdc.osd.mil/idco/
RAPIDS Appt. Scheduler,https://idco.dmdc.osd.mil/idco/locator
Ready Reserve Screening Questionnaire (NAVPERS 1001/3),https://www.mynavyhr.navy.mil/Portals/55/Reference/Forms/NAVPERS/NAVPERS_1001-3_Rev05-04.pdf?ver=PBoiHvEY0vO3xFg7_2kOsQ%3d%3d
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Record Management,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/
Electronic Service Record (ESR),https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Electronic-Service-Record-ESR/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Record Management,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/
OMPF My Record,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/OMPF-My-Record/
Navy Standard Integrated Personnel System,https://www.nsips.cloud.navy.mil
NSIPShelpdesk@navy.mil,mailto:%4ES%49PShelp%64esk%40na%76y.mil
OMPF (Official Military Personnel File),https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/OMPF/
BOL,https://www.bol.navy.mil/
Document Correction,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/Document-Correction/
Enlisted Record Update,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/Enlisted-Record-Update/
Officer Record Update,https://www.mynavyhr.navy.mil/Career-Management/Records-Management/Military-Personnel-Records/Officer-Record-Update/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Religious Accommodations,https://www.mynavyhr.navy.mil/Support-Services/Religious-Accommodations/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Transition,https://www.mynavyhr.navy.mil/Career-Management/Transition/
Reserve Affiliation Benefits,https://www.mynavyhr.navy.mil/Career-Management/Transition/Reserve-Affiliation-Benefits/
RPAC – Enlisted,https://www.mynavyhr.navy.mil/Career-Management/Transition/RPAC-Enlisted/
RPAC – Officer,https://www.mynavyhr.navy.mil/Career-Management/Transition/RPAC-Officer/
RPAC FAQs,https://www.mynavyhr.navy.mil/Career-Management/Transition/RPAC-FAQs/
SKILLBRIDGE,https://www.mynavyhr.navy.mil/Career-Management/Transition/SkillBridge/
Targeted Re-Entry Program,https://www.mynavyhr.navy.mil/Career-Management/Transition/Targeted-Re-Entry-Program/
Transition TAP,https://www.mynavyhr.navy.mil/Career-Management/Transition/Transition-TAP/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Reserve Personnel Mgmt,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/
IRR,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/IRR/
Courses/Reserve Retirement Points FAQ,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/IRR/Courses-Retirement-Points/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Community Managers,https://www.mynavyhr.navy.mil/Career-Management/
Enlisted,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/
Selected Reserves,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Selected-Reserves/
RC to AC,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Selected-Reserves/RC-to-AC/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Reserve Personnel Mgmt,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/
Reserve Retirements,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Reserve-Retirements/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Culture & Resilience,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/
Retired Activities,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Retired-Activities/
Annual Statement of Service History,https://www.bol.navy.mil/
Early Retirement for Reserves,https://www.military.com/benefits/veteran-benefits/guard-reserve-soldiers-and-reduced-age-retirement.html
NDAA Early Retirement,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/NDAA/
courses,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/IRR/Courses-Retirement-Points/
Navy eLearning,https://learning.nel.navy.mil/
Help Desk,https://nesd-dwp.onbmc.mil
Chat,https://nesd-dwp.onbmc.mil
Retirement Pay Calculator,https://militarybenefits.info/military-retirement-calculators/
RTO (Retirement Transition Outreach),https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Reserve-Retirements/Retirement-Transition-Outreach/
DFAS Retired and Annuitant (R&A) Pay,https://www.dfas.mil/retiredmilitary/
Blended Retirement System,https://militarypay.defense.gov/BlendedRetirement/
The Blended Retirement System Explained,https://www.military.com/benefits/military-pay/blended-retirement-system.html
"Certificate of Uniformed Service (DD 214,DD 214-1, DD 214C, DD 214WS, and DD 215) BUPERINST 1900.8F",https://www.mynavyhr.navy.mil/Portals/55/Reference/Instructions/BUPERS/BUPERSINST%201900.8.pdf?ver=vgefyM2llpDc9a5aEAxjfg%3d%3d
Understanding a Good Year for Reserve Retirement,https://www.navyreserve.navy.mil/News/Article-View-News/Article/2321081/understanding-a-good-year-for-reserve-retirement/
Retirement Pay,https://militarypay.defense.gov/Pay/Retirement/
reserve retirement,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Reserve-Retirements/
My Navy Portal,https://my.navy.mil/
CAC MNP,https://mnp.navy.mil/
Quick Links,https://my.navy.mil/quick-links.html
Navy Reserve Readiness Module (NRRM),https://nrrm.nrre.navy.mil/
RUAD,https://www.navyreserve.navy.mil/Portals/35/Documents/RESPERMAN/1000%20Reserve%20Military%20Personnel/1000-010%20RUAD%20MANAGEMENT.pdf?ver=0EvJVMpXNCD8ZfCe_Yf8Bw%3d%3d
RESPERMAN 1001-010,https://www.navyreserve.navy.mil/Portals/35/Documents/RESPERMAN/1000%20Reserve%20Military%20Personnel/1000-010%20RUAD%20MANAGEMENT.pdf?ver=0EvJVMpXNCD8ZfCe_Yf8Bw%3d%3d
Navy Personnel Command,https://www.mynavyhr.navy.mil/Navy-Personnel-Command/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
MyNavy Career Center,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/
Pers Pay Support,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/
TRIAD Resources,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/TRIAD-Resources/
Salesforce Library,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/TRIAD-Resources/Salesforce-Library/
Salesforce,https://navynpc.my.salesforce.mil/
Navy Personnel and Pay (NP2) System Fact Sheet,https://www.mynavyhr.navy.mil/Portals/55/Support/PayPers/CPCResources/FACT_SHEET_%20NP2_CPPA_OCT_%20Update_29OCT.pdf?ver=hNkOm6oVQqeITLGwoBIjdQ%3d%3d
CPPA Handbook,https://www.mynavyhr.navy.mil/Portals/55/Support/PayPers/CPCResources/CPPA%20HANDBOOK%2016NOV22.pdf
CPPA Toolbox,https://www.mynavyhr.navy.mil/Portals/55/Support/PayPers/CPCResources/CPPA%20Toolbox%20-%20Information%20Sheet%20(1%20AUG%202018).pdf?ver=8pYLdPQ5inCtk3lbThtMnQ%3d%3d
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Boards,https://www.mynavyhr.navy.mil/Career-Management/Boards/
General Board Info,https://www.mynavyhr.navy.mil/Career-Management/Boards/General-Board-Info/
Status Non Select,https://www.mynavyhr.navy.mil/Career-Management/Boards/General-Board-Info/Status-Non-Select/
OPNAV INSTRUCTION 1001.27A,https://www.secnav.navy.mil/doni/Directives/01000%20Military%20Personnel%20Support/01-01%20General%20Military%20Personnel%20Records/1001.27A.pdf
Sanctuary In The Reserves: Only On Active Duty,https://themilitarywallet.com/military-retirement-sanctuary/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/
Reserve OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/
Selected Reservists,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/Selected-Reservists/
RC CEC,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/Selected-Reservists/RC-CEC/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Enlisted,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/
Seabees,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Seabees/
Navy Reserve Civil Engineer Corps Career Guide,https://www.mynavyhr.navy.mil/Portals/55/Career/OCM/Reserve/SelRes/Reserve%20Officer%20Career%20Guide%20-%20July%202018%20(Modified).pdf
ENLISTED,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Seabees/
Guide: Interpreting a Community Health Chart,https://www.mynavyhr.navy.mil/Portals/55/Career/ECM/Crypto_IT/Interpreting%20Community%20Health%20Charts.pdf?ver=IFrcX3-s0GOaifyLMCJJpQ%3d%3d
Navy Personnel Command,https://www.mynavyhr.navy.mil/
References,https://www.mynavyhr.navy.mil/References/
Pay & Benefits,https://www.mynavyhr.navy.mil/References/Pay-Benefits/
SDIP,https://www.mynavyhr.navy.mil/References/Pay-Benefits/SDIP/
Sea Duty Incentive Pay (SDIP),https://www.mynavyhr.navy.mil/References/Pay-Benefits/SDIP/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Enlisted,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/
Special Warfare,"https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Special-Warfare/SEAL/#:~:text=Enlisted-,Special%20Warfare,SEAL,-SEA%2DAIR%2DLAND"
SEAL,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Special-Warfare/SEAL/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/
Active OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Active-OCM/
Unrestricted Line,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Active-OCM/Unrestricted-Line/
Special Warfare OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Active-OCM/Unrestricted-Line/Special-Warfare-OCM/
NSIPS,https://www.nsips.cloud.navy.mil
Defense Information Security System (DISS),https://www.dcsa.mil/is/diss/
Foreign Clearance Guide (FCG),https://apacs.milcloud.mil/fcg/loginForm.cfm
APACS account,https://apacs.milcloud.mil/apacs/apacsservlet?cmd=apacsLogin
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Enlisted,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/
Selected Reserves,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Selected-Reserves/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/
Reserve OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/
Selected Reservists,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/Selected-Reservists/
JO Apply,https://rfmt.private.navyreserve.navy.mil/
My Navy Assignment (MNA),https://mynavyassignment.dc3n.navy.mil/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Boards,https://www.mynavyhr.navy.mil/Career-Management/Boards/
Selection Board,https://www.mynavyhr.navy.mil/Career-Management/Boards/
Sample Letter to the Board,https://www.mynavyhr.navy.mil/Portals/55/Boards/Active%20Duty%20Officer/documents/Sample_LTB_Active_Duty.pdf
Sample Letter to the Board,https://www.mynavyhr.navy.mil/Portals/55/Career/OCM/Reserve/7-%20Sample%20LTB%20Spring%20002.docx
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Enlisted Career Admin,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted-Career-Admin/
SRB SDAP Enl Bonus,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted-Career-Admin/SRB-SDAP-Enl-Bonus/
Selective Reenlistment Bonuses (SRB),https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted-Career-Admin/SRB-SDAP-Enl-Bonus/
Servicemembers Civil Relief Act (SCRA),https://scra.dmdc.osd.mil/scra/#/home
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Culture & Resilience,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/
Sexual Assault,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Sexual-Assault/
Sexual Assault Prevention and Response (SAPR),https://ffr.cnic.navy.mil/Family-Readiness/Fleet-And-Family-Support-Program/Sexual-Assault-Prevention-and-Response-SAPR/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Casualty,https://www.mynavyhr.navy.mil/Support-Services/Casualty/
Benefits and Entitlements,https://www.mynavyhr.navy.mil/Support-Services/Casualty/Benefits-and-Entitlements/
SGLI,https://www.mynavyhr.navy.mil/Support-Services/Casualty/Benefits-and-Entitlements/SGLI/
Online Survivor Benefits Reports (OSBR),https://myarmybenefits.us.army.mil/prebuilt/usn/Casualty/login.aspx
SHARP V7.0,https://sharp.dc3n.navy.mil/
Shipbuilding 101,https://www.navsea.navy.mil/Home/Team-Ships/Shipbuilding-101/
DOTS Web Transfer Portal,https://dots.dodiis.mil/webtransfer
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Transition,https://www.mynavyhr.navy.mil/Career-Management/Transition/
SkillBridge,https://www.mynavyhr.navy.mil/Career-Management/Transition/SkillBridge/
DoD SkillBridge,https://skillbridge.osd.mil/index.htm
Skillbridge Employment Skills Training Guidance (NAVADMIN 160/22),https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2022/NAV22160.txt?ver=cquNWohORymmVkg1tpetFA%3d%3d
Skillbridge Employment Skills Training Program (NAVADMIN 222/15),https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2015/NAV15222.txt?ver=cWGj8lSvHhMd1WokqJsjmA%3d%3d
MC,https://www.cool.osd.mil/usn/moc/index.html?moc=mc&tab=overview
PAO,https://www.cool.osd.mil/usn/moc/index.html?moc=odc165x&tab=overview
Social Media,https://www.navy.mil/social-media/
U.S. Navy Social Media Command Directory,https://www.navy.mil/Resources/Social-Media-Directory-Guidance/
Social Media Handbook: Sailors and Families,https://www.navy.mil/Social-Media/videoid/940687/
SOP Library,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/CPPA-Resources/SOP-Library/
AMC (Air Mobility Command) Passenger Terminal,https://www.amc.af.mil/AMC-Travel-Site/
DoD Military Space-Available Travel,https://www.amc.af.mil/CivicLeaders/AMC-Travel-Site/
Everything You Need to Know to Take a Flight on a Military Hop,https://themilitarywallet.com/space-a-travel/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
References,https://www.mynavyhr.navy.mil/References/
Pay & Benefits,https://www.mynavyhr.navy.mil/References/Pay-Benefits/
SDAP,https://www.mynavyhr.navy.mil/References/Pay-Benefits/SDAP/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Enlisted Career Admin,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted-Career-Admin/
SRB SDAP Enl Bonus,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted-Career-Admin/SRB-SDAP-Enl-Bonus/
Special Duty Assignment Pay (SDAP),https://www.mynavyhr.navy.mil/References/Pay-Benefits/SDAP/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Exceptional Family Member,https://www.mynavyhr.navy.mil/Support-Services/Exceptional-Family-Member/
Exceptional Family Member Program (EFMP),https://www.mynavyhr.navy.mil/Support-Services/Exceptional-Family-Member/
Military One Source – EFMP/Special Needs,https://www.militaryonesource.mil/family-relationships/special-needs/
Navy EFMP,https://www.applocker.navy.mil/#!/apps/17B6E14B-2502-438C-880B-4D98B4512038
Military Spouses Residency Relief Act (MSRRA),https://militarybenefits.info/military-spouse-act-residency-relief-msrra/
Military One Source,https://www.militaryonesource.mil/
PDF,https://download.militaryonesource.mil/12038/MOS/Misc%20Files/MilSpouseResReliefAct.pdf
Navy Spouse Navigation,https://ffr.cnic.navy.mil/Family-Readiness/Navy-Spouse-Navigation/
PCS Spouse Licensure,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Family-Readiness/Spouse-Licensure/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Reserve Personnel Mgmt,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/
Officers,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Officers/
NOBC AQD,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Officers/NOBC-AQD/
SSP Codes,https://www.mynavyhr.navy.mil/References/NOOCS-Manual/NOOCS-VOL-1/
PART B – Subspecialty (SSP) Codes,https://www.mynavyhr.navy.mil/Portals/55/Reference/NOOCS/Vol1/Manual_1_83_PTB_SSP_Apr23.pdf
VCNO Standards of Conduct,https://www.applocker.navy.mil/#!/apps/932A95A5-CDA2-4E35-A6B8-39E9C53E9880
Status of People,https://www.navy.mil/About/Mission/
Status of Ships Underway,https://www.navy.mil/About/Mission/
Aircraft Carriers Underway,https://www.navy.mil/About/Mission/
Amphibious Assault Ships Underway,https://www.navy.mil/About/Mission/
Status of the Navy Reserve,https://www.navyreserve.navy.mil/About-Us-Leadership/Status-of-the-Navy-Reserve/
SSO Tool Kit,https://www.navyreserve.navy.mil/Resources/SSO-Tool-Kit/
United States military veteran suicide,https://en.wikipedia.org/wiki/United_States_military_veteran_suicide
Naval Supply Systems Command (NAVSUP),https://www.navsup.navy.mil/
Navy Reserve Logistics Support Handbook,https://www.navyreserve.navy.mil/Portals/35/Documents/Reserve%20Instructions/CNRF/4000.1F.pdf?ver=f9_8iFuwny2edwnUaziIZw%3d%3d
eSUPPO,https://www.applocker.navy.mil/#!/apps/D4E79FD1-5246-4448-B523-3E829723F8F6
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Transition,https://www.mynavyhr.navy.mil/Career-Management/Transition/
Transition TAP,https://www.mynavyhr.navy.mil/Career-Management/Transition/Transition-TAP/
Transition Assistance Program (TAP),https://www.mynavyhr.navy.mil/Career-Management/Transition/Transition-TAP/
Transition Assistance,https://ffr.cnic.navy.mil/Family-Readiness/Fleet-And-Family-Support-Program/Work-and-Family-Life/Transition-Assistance/
Plain Talk for Sailors (TAP),https://www.mynavyhr.navy.mil/Portals/55/Career/Transition/Plain%20Talk%20-%20TAP%20(NOV%202019).pdf?ver=KotySPehUKOQ-kRlCJw94A%3d%3d
Navy Personnel Command,https://www.mynavyhr.navy.mil/
